order_id,customer_id,order_date,status,channel,total_amount,shipping_cost
2327,677,2025-08-05,Entregue,Marketplace,911.69,3.84
2328,625,2026-05-01,Entregue,Website,2759.62,29.87
2329,158,2025-11-05,Entregue,Website,3343.3,10.38
2330,44,2026-07-06,Entregue,Marketplace,1771.51,2.07
2331,75,2025-01-16,Entregue,Marketplace,11698.46,24.8
2332,398,2026-06-04,Entregue,Marketplace,8561.4,47.16
2333,728,2026-07-23,Enviado,Website,8059.83,9.78
2334,595,2026-05-20,Entregue,Website,4202.42,2.98
2335,569,2025-04-15,Entregue,Website,10207.01,42.29
2336,795,2025-09-11,Entregue,Website,19967.52,47.07
2337,580,2025-01-10,Entregue,Marketplace,19845.99,1.49
2338,226,2024-08-28,Entregue,Marketplace,1587.95,28.57
2339,81,2024-10-01,Entregue,Marketplace,10445.56,7.15
2340,354,2025-05-01,Entregue,Website,16633.98,2.24
2341,929,2024-08-29,Entregue,Website,12324.37,6.74
2342,535,2024-11-29,Entregue,Website,19322.38,13.5
2343,162,2025-09-25,Entregue,Website,23633.44,44.84
2344,1,2026-05-23,Entregue,Marketplace,9284.0,37.26
2345,737,2025-06-24,Entregue,Website,9566.93,25.75
2346,744,2026-06-22,Entregue,Website,12553.65,0.33
2347,265,2024-10-14,Entregue,Website,7877.3,36.28
2348,820,2025-03-23,Entregue,Website,10794.73,34.05
2349,223,2024-12-12,Entregue,Marketplace,31000.12,31.14
2350,446,2025-09-08,Entregue,Website,8167.96,33.96
2351,720,2025-01-11,Entregue,Marketplace,12311.81,25.11
2352,776,2025-03-04,Entregue,Website,8060.82,27.68
2353,484,2025-04-16,Entregue,Website,7069.41,0.36
2354,508,2024-08-31,Entregue,Marketplace,27018.35,16.05
2355,769,2024-11-28,Entregue,Website,7806.17,19.81
2356,729,2025-02-19,Entregue,Website,7324.01,12.85
2357,606,2026-01-02,Entregue,Marketplace,1065.21,46.57
2358,872,2025-09-15,Entregue,Marketplace,3964.74,11.34
2359,95,2025-01-17,Entregue,Website,1281.15,37.5
2360,757,2026-08-09,Entregue,Marketplace,7420.61,40.69
2361,262,2025-04-04,Entregue,Website,15390.93,22.82
2362,976,2025-01-12,Entregue,Website,3978.98,10.72
2363,42,2025-05-11,Entregue,Marketplace,7200.18,0.69
2364,471,2025-12-12,Entregue,Website,13963.84,11.06
2365,124,2026-06-22,Entregue,Website,20641.91,39.37
2366,871,2025-09-06,Entregue,Website,11363.27,45.32
2367,97,2025-07-09,Entregue,Website,5940.8,10.12
2368,881,2026-03-29,Entregue,Marketplace,1719.63,17.57
2369,699,2025-12-20,Entregue,Website,206.75,23.69
2370,961,2025-08-24,Entregue,Website,15833.75,39.46
2371,840,2025-10-31,Entregue,Marketplace,2809.39,28.64
2372,420,2024-08-25,Entregue,Website,7817.14,45.48
2373,436,2025-05-17,Entregue,Website,11772.83,10.43
2374,184,2026-05-16,Entregue,Marketplace,8292.34,39.33
2375,34,2026-01-01,Entregue,Website,8390.87,3.75
2376,188,2025-07-15,Entregue,Website,7870.98,20.63
2377,404,2026-03-25,Entregue,Website,4009.63,40.01
2378,678,2024-12-25,Entregue,Website,9304.45,19.07
2379,818,2026-05-01,Entregue,Marketplace,4690.03,28.38
2380,479,2024-10-12,Entregue,Website,13145.18,5.93
2381,424,2026-05-15,Entregue,Website,11072.23,40.86
2382,965,2026-05-13,Entregue,Marketplace,3838.97,25.05
2383,907,2025-03-18,Entregue,Marketplace,7140.88,29.73
2384,996,2025-10-26,Entregue,Marketplace,2506.12,37.23
2385,260,2024-11-20,Entregue,Website,2333.0,38.73
2386,280,2024-08-19,Entregue,Marketplace,1680.23,15.74
2387,888,2025-05-29,Entregue,Website,13899.77,38.64
2388,124,2024-09-14,Entregue,Website,8841.78,20.35
2389,831,2025-06-19,Entregue,Marketplace,19918.54,41.92
2390,443,2025-10-22,Entregue,Website,3336.14,10.1
2391,764,2025-08-27,Entregue,Website,4689.09,12.38
2392,802,2025-11-10,Entregue,Website,19241.77,35.44
2393,531,2026-02-15,Entregue,Marketplace,4486.87,29.59
2394,723,2025-11-19,Entregue,Marketplace,7436.89,26.41
2395,420,2025-10-31,Entregue,Website,7761.79,9.29
2396,615,2026-03-05,Entregue,Website,19165.45,11.96
2397,105,2025-01-29,Entregue,Website,4178.84,45.46
2398,518,2025-09-17,Entregue,Website,11704.0,24.46
2399,415,2024-10-21,Entregue,Marketplace,2031.61,5.96
2400,466,2025-09-27,Entregue,Website,4849.28,38.07
2401,360,2025-12-03,Entregue,Marketplace,4001.02,10.65
2402,890,2026-07-02,Entregue,Website,12497.17,39.59
2403,911,2025-07-16,Entregue,Website,17741.89,27.54
2404,128,2025-11-06,Entregue,Marketplace,12606.78,7.95
2405,675,2024-08-11,Entregue,Marketplace,3518.93,19.05
2406,993,2025-08-30,Entregue,Website,3827.21,48.92
2407,121,2025-05-11,Entregue,Marketplace,4807.58,13.76
2408,947,2026-01-07,Entregue,Website,2508.16,1.29
2409,206,2025-12-10,Entregue,Website,20772.81,33.22
2410,295,2026-03-26,Entregue,Marketplace,8176.89,10.88
2411,498,2025-11-09,Entregue,Website,7011.87,42.98
2412,889,2026-02-10,Entregue,Website,3821.15,25.22
2413,678,2025-11-03,Entregue,Website,20091.41,16.83
2414,311,2024-12-20,Entregue,Marketplace,28371.76,37.09
2415,755,2026-07-01,Entregue,Website,411.08,25.52
2416,341,2025-02-16,Entregue,Website,7198.67,22.18
2417,308,2025-07-18,Entregue,Marketplace,8723.51,38.38
2418,255,2025-08-17,Entregue,Marketplace,26919.9,29.81
2419,272,2024-11-12,Entregue,Website,3279.5,21.82
2420,601,2025-10-29,Entregue,Website,1561.94,17.18
2421,270,2026-02-28,Entregue,Website,4203.22,18.78
2422,696,2026-01-04,Entregue,Marketplace,2847.37,19.87
2423,283,2024-09-25,Entregue,Website,6584.96,24.82
2424,374,2025-02-01,Entregue,Marketplace,4920.54,27.78
2425,680,2026-05-10,Entregue,Website,10495.1,10.18
2426,486,2025-04-03,Entregue,Website,7475.96,18.53
2427,570,2024-12-17,Entregue,Marketplace,17200.81,44.36
2428,781,2025-05-26,Entregue,Website,7644.42,29.86
2429,178,2025-05-04,Entregue,Website,16579.12,8.09
2430,512,2024-09-28,Entregue,Website,136.66,9.25
2431,459,2025-04-21,Entregue,Website,2770.73,47.18
2432,305,2025-06-01,Entregue,Marketplace,16777.37,47.63
2433,525,2025-03-07,Entregue,Website,2044.49,9.28
2434,423,2026-01-16,Entregue,Marketplace,252.48,13.74
2435,199,2025-04-01,Entregue,Website,10570.87,38.08
2436,314,2026-03-13,Entregue,Marketplace,11962.34,19.2
2437,868,2024-12-24,Entregue,Marketplace,12560.06,13.41
2438,903,2026-01-21,Entregue,Website,22354.08,13.31
2439,724,2025-03-02,Entregue,Marketplace,6823.67,24.79
2440,936,2024-08-12,Entregue,Marketplace,3553.87,33.79
2441,653,2025-04-23,Entregue,Marketplace,2411.3,32.58
2442,260,2024-12-30,Entregue,Website,17520.56,2.12
2443,85,2025-12-29,Entregue,Website,11765.81,28.58
2444,513,2025-02-27,Entregue,Marketplace,16103.38,44.95
2445,755,2026-03-05,Entregue,Marketplace,30940.14,2.16
2446,941,2026-08-03,Entregue,Marketplace,19627.2,18.09
2447,889,2026-07-22,Enviado,Marketplace,6536.42,23.96
2448,467,2025-11-12,Entregue,Marketplace,2765.71,16.96
2449,159,2025-03-11,Entregue,Website,8413.39,14.17
2450,820,2025-08-12,Entregue,Website,6989.43,8.98
2451,150,2025-05-13,Entregue,Marketplace,6781.1,22.68
2452,485,2025-07-28,Entregue,Website,18429.45,7.2
2453,437,2026-03-14,Entregue,Website,1025.07,15.96
2454,870,2025-02-11,Entregue,Marketplace,7172.53,22.68
2455,84,2024-12-22,Entregue,Marketplace,3794.83,16.54
2456,149,2026-04-28,Entregue,Website,14736.99,35.31
2457,803,2025-02-09,Entregue,Marketplace,19113.04,31.4
2458,558,2026-04-30,Entregue,Website,9879.16,38.95
2459,292,2024-12-15,Entregue,Marketplace,927.03,38.73
2460,726,2025-12-12,Entregue,Marketplace,10386.66,35.0
2461,123,2025-10-02,Entregue,Marketplace,6312.77,38.55
2462,765,2025-12-15,Entregue,Marketplace,3217.92,22.04
2463,895,2025-06-28,Entregue,Website,5181.1,27.59
2464,542,2025-10-08,Entregue,Website,25206.16,22.7
2465,914,2024-08-16,Entregue,Website,8076.98,38.72
2466,645,2024-08-26,Entregue,Marketplace,12624.72,46.4
2467,7,2025-02-08,Entregue,Marketplace,4288.39,19.6
2468,329,2026-05-02,Entregue,Marketplace,5511.5,7.36
2469,779,2026-07-29,Enviado,Marketplace,5216.93,39.38
2470,882,2025-10-15,Entregue,Website,784.72,36.98
2471,602,2026-06-12,Entregue,Website,19752.49,29.48
2472,844,2025-01-25,Entregue,Marketplace,6699.52,42.56
2473,476,2025-06-02,Entregue,Website,23030.5,34.88
2474,703,2025-06-25,Entregue,Website,12311.58,49.52
2475,378,2025-01-13,Entregue,Marketplace,9351.95,12.01
2476,372,2025-12-30,Entregue,Website,3132.07,27.55
2477,522,2025-03-15,Entregue,Marketplace,6022.57,47.19
2478,342,2025-11-15,Entregue,Marketplace,5031.31,10.81
2479,182,2025-05-28,Entregue,Marketplace,9992.67,7.23
2480,714,2025-12-27,Entregue,Marketplace,19496.99,44.6
2481,695,2026-05-08,Entregue,Website,138.05,10.64
2482,222,2025-03-02,Entregue,Website,11996.63,16.05
2483,284,2025-08-20,Entregue,Marketplace,9706.45,12.68
2484,523,2025-10-11,Entregue,Marketplace,144.19,16.78
2485,703,2025-02-13,Entregue,Marketplace,3526.76,18.68
2486,710,2024-10-23,Entregue,Marketplace,7790.39,36.24
2487,507,2025-05-02,Entregue,Marketplace,19253.7,1.58
2488,263,2025-01-12,Entregue,Website,1553.26,9.97
2489,847,2025-10-22,Entregue,Marketplace,10691.72,48.82
2490,879,2026-01-23,Entregue,Marketplace,7668.19,38.98
2491,638,2024-10-17,Entregue,Website,1603.37,10.71
2492,315,2024-12-16,Entregue,Website,11219.46,5.04
2493,956,2025-08-16,Entregue,Website,3465.2,19.22
2494,350,2025-10-10,Entregue,Marketplace,12929.32,39.65
2495,941,2025-07-08,Entregue,Marketplace,6287.95,41.66
2496,79,2025-04-09,Entregue,Website,8957.41,22.07
2497,500,2025-04-17,Entregue,Marketplace,9301.78,19.97
2498,202,2025-12-14,Entregue,Marketplace,12618.43,19.6
2499,963,2025-07-14,Entregue,Website,23492.72,16.44
2500,607,2025-07-15,Entregue,Website,10662.19,8.51
2501,596,2025-03-09,Entregue,Website,2818.97,29.02
2502,44,2026-01-15,Entregue,Website,7709.63,2.58
2503,395,2025-10-03,Entregue,Marketplace,8956.8,44.35
2504,117,2025-05-25,Entregue,Website,990.5,44.62
2505,904,2025-04-12,Entregue,Website,5532.07,10.89
2506,745,2025-06-17,Entregue,Website,3384.28,7.38
2507,991,2026-07-26,Entregue,Website,12510.77,12.09
2508,770,2025-10-27,Entregue,Marketplace,10220.68,31.99
2509,705,2024-08-30,Entregue,Website,5436.93,1.02
2510,505,2026-02-18,Entregue,Website,14661.86,14.18
2511,608,2025-10-16,Entregue,Website,16022.42,24.27
2512,563,2026-07-17,Entregue,Website,199.02,23.91
2513,238,2025-06-06,Entregue,Marketplace,6771.91,45.19
2514,667,2025-11-03,Entregue,Website,9861.25,15.94
2515,565,2026-01-11,Entregue,Marketplace,9241.0,28.32
2516,264,2025-12-11,Entregue,Marketplace,4323.6,36.99
2517,69,2025-05-13,Entregue,Marketplace,14294.15,14.71
2518,11,2025-07-13,Entregue,Marketplace,3437.8,36.7
2519,499,2024-10-21,Entregue,Marketplace,2379.76,43.42
2520,559,2025-08-10,Entregue,Website,1266.43,7.0
2521,895,2025-09-16,Entregue,Website,19034.47,17.67
2522,776,2025-11-06,Entregue,Marketplace,5760.08,44.56
2523,108,2024-09-11,Entregue,Website,9761.08,49.82
2524,250,2025-10-30,Entregue,Marketplace,22200.83,14.89
2525,531,2024-12-29,Entregue,Marketplace,3271.32,48.63
2526,546,2025-11-15,Entregue,Marketplace,6808.52,32.08
2527,937,2024-08-19,Entregue,Website,2490.93,10.48
2528,219,2026-06-20,Entregue,Website,11523.08,15.34
2529,302,2025-11-21,Entregue,Marketplace,132.7,0.1
2530,376,2025-12-12,Entregue,Marketplace,16994.7,48.0
2531,710,2024-11-19,Entregue,Marketplace,2076.2,6.52
2532,79,2025-03-25,Entregue,Marketplace,7284.97,35.77
2533,622,2025-08-08,Entregue,Website,10743.78,26.65
2534,523,2025-04-15,Entregue,Website,8322.23,32.26
2535,42,2025-01-23,Entregue,Website,1889.94,31.32
2536,523,2026-03-14,Entregue,Marketplace,18106.26,30.99
2537,258,2025-03-15,Entregue,Website,2709.54,47.16
2538,480,2025-10-29,Entregue,Website,782.9,38.39
2539,357,2025-09-03,Entregue,Marketplace,12508.01,37.79
2540,480,2026-04-10,Entregue,Website,20781.56,32.22
2541,948,2026-06-07,Entregue,Marketplace,12347.72,1.08
2542,24,2024-11-03,Entregue,Marketplace,7738.39,27.6
2543,985,2025-08-01,Entregue,Marketplace,8597.28,2.96
2544,237,2024-10-12,Entregue,Website,13848.6,7.85
2545,629,2026-04-01,Entregue,Marketplace,4436.39,32.86
2546,900,2026-01-21,Entregue,Website,4518.96,13.06
2547,836,2025-11-10,Entregue,Marketplace,1549.6,4.84
2548,83,2024-11-29,Entregue,Marketplace,480.47,2.84
2549,363,2026-07-02,Entregue,Marketplace,8443.68,40.3
2550,607,2025-11-23,Entregue,Website,1411.46,32.0
2551,254,2025-06-15,Entregue,Marketplace,9765.64,32.48
2552,272,2026-01-22,Entregue,Website,5980.27,32.34
2553,321,2024-08-11,Entregue,Marketplace,8213.76,13.51
2554,450,2025-09-04,Entregue,Marketplace,2030.03,26.77
2555,547,2025-11-05,Entregue,Website,26493.22,13.49
2556,644,2025-05-28,Entregue,Marketplace,2443.61,43.79
2557,894,2025-10-21,Entregue,Marketplace,12247.05,35.8
2558,271,2024-09-07,Entregue,Website,17872.5,1.7
2559,469,2025-06-03,Entregue,Marketplace,4679.18,40.31
2560,668,2024-11-03,Entregue,Marketplace,20833.19,32.66
2561,618,2025-10-05,Entregue,Marketplace,14730.76,2.18
2562,304,2026-05-12,Entregue,Website,18277.56,6.22
2563,650,2025-04-21,Entregue,Marketplace,1488.15,47.39
2564,806,2025-07-14,Entregue,Marketplace,3734.23,29.58
2565,863,2025-08-10,Entregue,Marketplace,3232.53,36.65
2566,744,2025-01-12,Entregue,Website,21451.96,24.65
2567,166,2024-09-26,Entregue,Website,9390.19,29.99
2568,836,2025-06-26,Entregue,Marketplace,9348.35,35.52
2569,980,2025-11-24,Entregue,Website,17428.17,48.24
2570,652,2025-06-05,Entregue,Marketplace,9443.78,29.38
2571,814,2025-04-23,Entregue,Marketplace,5661.96,9.13
2572,82,2026-02-25,Entregue,Marketplace,7244.39,5.98
2573,170,2024-12-12,Entregue,Website,3445.04,12.87
2574,115,2026-06-09,Entregue,Website,963.68,17.8
2575,228,2025-09-15,Entregue,Website,10308.56,33.26
2576,349,2025-06-20,Entregue,Website,3659.98,44.69
2577,558,2026-04-02,Entregue,Website,1192.2,0.01
2578,644,2024-11-05,Entregue,Marketplace,6197.0,4.27
2579,252,2025-02-19,Entregue,Marketplace,4228.12,28.51
2580,833,2025-03-07,Entregue,Marketplace,6789.12,40.53
2581,290,2026-03-05,Entregue,Website,2340.38,23.24
2582,970,2025-11-24,Entregue,Website,3824.93,46.64
2583,434,2025-04-05,Entregue,Marketplace,14269.6,32.48
2584,694,2025-10-15,Entregue,Marketplace,4280.96,6.4
2585,138,2025-01-26,Entregue,Website,5452.65,15.42
2586,411,2026-01-14,Entregue,Website,7182.6,5.3
2587,916,2025-06-12,Entregue,Marketplace,5802.59,28.18
2588,155,2024-11-24,Entregue,Marketplace,2783.76,14.48
2589,669,2024-09-21,Entregue,Marketplace,3796.33,26.9
2590,273,2025-11-10,Entregue,Marketplace,10925.86,33.79
2591,806,2026-02-10,Entregue,Website,12869.13,49.29
2592,350,2025-04-13,Entregue,Marketplace,17020.45,32.99
2593,831,2026-05-19,Entregue,Website,9859.77,20.36
2594,549,2025-11-23,Entregue,Marketplace,15157.11,30.83
2595,82,2024-12-07,Entregue,Marketplace,7652.71,49.59
2596,933,2024-10-21,Entregue,Marketplace,1880.45,21.83
2597,820,2026-03-20,Entregue,Marketplace,6238.88,41.62
2598,69,2025-06-18,Entregue,Marketplace,14348.1,8.52
2599,140,2026-04-06,Entregue,Website,8705.79,35.69
2600,265,2025-01-16,Entregue,Marketplace,11351.29,21.0
2601,237,2024-10-26,Entregue,Website,5908.06,44.6
2602,395,2024-09-23,Entregue,Marketplace,23007.86,43.07
2603,949,2026-04-09,Entregue,Website,12714.11,3.53
2604,148,2024-09-05,Entregue,Marketplace,15313.04,18.03
2605,175,2024-12-04,Entregue,Marketplace,2636.18,39.18
2606,491,2024-12-03,Entregue,Website,5050.94,15.26
2607,21,2025-12-01,Entregue,Website,2774.7,5.42
2608,411,2025-08-25,Entregue,Marketplace,8650.64,12.58
2609,725,2025-07-31,Entregue,Website,9369.24,15.87
2610,443,2024-09-26,Entregue,Website,5544.33,32.85
2611,257,2026-05-19,Entregue,Website,34940.93,23.2
2612,482,2024-09-10,Entregue,Marketplace,3684.81,35.18
2613,371,2025-10-30,Entregue,Website,17504.84,24.26
2614,636,2025-06-07,Entregue,Marketplace,11950.51,42.8
2615,128,2026-06-25,Entregue,Marketplace,15275.87,31.85
2616,811,2024-10-20,Entregue,Website,20283.29,30.08
2617,978,2025-09-26,Entregue,Marketplace,2070.4,0.72
2618,876,2025-09-07,Entregue,Marketplace,12309.86,3.28
2619,15,2024-12-03,Entregue,Website,5788.74,36.88
2620,579,2024-12-16,Entregue,Marketplace,3682.41,1.22
2621,179,2024-08-24,Entregue,Website,9467.94,33.88
2622,364,2026-02-11,Entregue,Marketplace,19376.21,12.86
2623,100,2025-06-24,Entregue,Website,15505.02,45.46
2624,53,2025-02-17,Entregue,Website,12853.3,48.09
2625,634,2025-06-07,Entregue,Marketplace,8065.28,25.21
2626,227,2025-04-26,Entregue,Marketplace,19271.76,45.95
2627,92,2026-07-05,Entregue,Marketplace,16520.38,47.02
2628,334,2026-05-22,Entregue,Website,3093.77,2.29
2629,165,2026-06-21,Entregue,Marketplace,18118.79,29.41
2630,513,2026-07-14,Enviado,Marketplace,14848.68,7.86
2631,682,2025-07-30,Entregue,Marketplace,6482.19,10.59
2632,955,2025-01-16,Entregue,Marketplace,3815.17,44.24
2633,248,2026-03-31,Entregue,Marketplace,7845.4,13.71
2634,767,2025-01-01,Entregue,Marketplace,9262.01,36.74
2635,807,2024-12-31,Entregue,Marketplace,7777.53,19.79
2636,158,2025-01-27,Entregue,Website,9454.15,28.47
2637,602,2026-02-19,Entregue,Marketplace,8414.93,41.96
2638,148,2026-04-05,Entregue,Marketplace,4809.16,15.34
2639,48,2026-05-03,Entregue,Website,22878.89,11.03
2640,622,2024-09-28,Entregue,Marketplace,9239.47,1.65
2641,337,2025-07-27,Entregue,Website,7255.25,30.17
2642,387,2024-12-23,Entregue,Marketplace,13713.85,34.39
2643,531,2024-10-28,Entregue,Marketplace,7948.9,25.28
2644,189,2026-02-18,Entregue,Marketplace,5972.9,19.02
2645,648,2025-05-21,Entregue,Marketplace,18094.68,35.89
2646,899,2025-02-27,Entregue,Marketplace,5928.46,20.81
2647,614,2026-06-20,Entregue,Marketplace,4142.73,4.35
2648,515,2025-07-31,Entregue,Marketplace,6062.34,37.89
2649,533,2025-11-30,Entregue,Marketplace,6024.46,31.08
2650,672,2024-08-16,Entregue,Website,10086.85,43.44
2651,804,2025-09-16,Entregue,Website,21812.94,31.58
2652,200,2025-05-16,Entregue,Website,10911.02,40.68
2653,36,2025-08-14,Entregue,Website,13574.01,9.15
2654,715,2025-08-11,Entregue,Website,11422.23,0.39
2655,770,2025-09-09,Entregue,Website,8381.27,47.56
2656,321,2026-03-11,Entregue,Marketplace,8325.31,35.94
2657,546,2026-08-03,Enviado,Website,11721.73,42.19
2658,751,2025-05-12,Entregue,Website,11957.42,43.05
2659,700,2025-02-05,Entregue,Marketplace,14740.84,9.35
2660,170,2026-01-03,Entregue,Website,21366.1,8.37
2661,755,2025-08-30,Entregue,Website,2963.06,47.65
2662,407,2025-09-08,Entregue,Marketplace,6146.22,37.7
2663,690,2025-04-08,Entregue,Website,2912.68,18.05
2664,29,2026-02-11,Entregue,Marketplace,12234.4,16.12
2665,239,2024-11-16,Entregue,Marketplace,21649.73,25.21
2666,851,2026-07-30,Enviado,Marketplace,5286.32,46.69
2667,466,2025-05-15,Entregue,Marketplace,7475.42,12.12
2668,134,2025-02-12,Entregue,Website,790.43,18.05
2669,262,2026-02-13,Entregue,Website,2069.21,21.36
2670,184,2025-03-10,Entregue,Marketplace,6752.83,2.07
2671,361,2024-12-25,Entregue,Marketplace,12439.94,28.34
2672,674,2025-04-13,Entregue,Website,7643.44,28.88
2673,344,2025-10-03,Entregue,Marketplace,5041.15,24.99
2674,582,2025-08-20,Entregue,Website,4213.89,39.51
2675,258,2025-03-22,Entregue,Marketplace,4723.74,47.86
2676,61,2025-10-06,Entregue,Marketplace,3105.58,31.81
2677,370,2024-12-14,Entregue,Marketplace,7264.06,8.73
2678,249,2024-09-28,Entregue,Marketplace,1170.52,33.3
2679,694,2026-05-04,Entregue,Marketplace,10387.77,12.42
2680,342,2026-04-08,Entregue,Website,7058.41,41.52
2681,61,2025-03-16,Entregue,Website,8177.77,13.09
2682,352,2026-08-01,Enviado,Marketplace,1032.61,10.59
2683,33,2026-04-04,Entregue,Marketplace,4271.63,13.8
2684,272,2026-06-07,Entregue,Marketplace,11914.82,14.65
2685,77,2025-03-17,Entregue,Website,1060.06,31.2
2686,658,2025-02-16,Entregue,Website,10148.67,45.1
2687,904,2025-11-03,Entregue,Marketplace,19298.47,18.73
2688,241,2026-01-04,Entregue,Website,5246.34,16.98
2689,548,2025-03-18,Entregue,Marketplace,8677.06,46.99
2690,399,2025-11-15,Entregue,Website,3996.14,36.27
2691,396,2026-04-09,Entregue,Marketplace,292.44,0.45
2692,105,2026-06-26,Entregue,Website,8442.88,45.02
2693,170,2025-07-15,Entregue,Marketplace,20111.01,39.46
2694,782,2026-03-12,Entregue,Marketplace,6267.87,30.89
2695,229,2026-05-26,Entregue,Marketplace,11458.62,8.48
2696,715,2025-06-26,Entregue,Marketplace,11311.68,10.67
2697,852,2024-09-11,Entregue,Website,7387.89,19.5
2698,791,2026-06-16,Entregue,Marketplace,6685.95,40.87
2699,896,2025-08-27,Entregue,Website,9883.98,26.54
2700,133,2025-12-24,Entregue,Marketplace,4207.66,8.26
2701,898,2026-06-27,Entregue,Website,12945.86,42.73
2702,247,2025-07-25,Entregue,Marketplace,3607.18,7.87
2703,949,2026-06-26,Entregue,Marketplace,4252.86,38.67
2704,768,2025-12-13,Entregue,Website,3878.77,16.51
2705,813,2026-07-09,Entregue,Website,12027.17,4.11
2706,640,2025-10-26,Entregue,Marketplace,21362.87,24.82
2707,758,2025-09-19,Entregue,Marketplace,3622.89,23.49
2708,385,2025-04-15,Entregue,Website,10172.12,16.69
2709,511,2025-06-23,Entregue,Marketplace,4728.09,9.44
2710,915,2026-01-21,Entregue,Website,19397.64,32.95
2711,542,2024-12-16,Entregue,Marketplace,13538.61,12.49
2712,953,2025-07-27,Entregue,Marketplace,4230.66,24.28
2713,60,2025-06-22,Entregue,Website,8886.49,12.51
2714,843,2026-04-17,Entregue,Website,1015.22,26.87
2715,696,2025-01-12,Entregue,Website,16092.54,15.57
2716,127,2025-11-15,Entregue,Marketplace,14637.99,15.29
2717,56,2026-02-14,Entregue,Website,3251.85,29.16
2718,490,2026-07-29,Enviado,Marketplace,780.77,8.39
2719,794,2025-08-25,Entregue,Marketplace,2262.66,25.36
2720,544,2026-03-29,Entregue,Website,17290.06,29.59
2721,443,2025-03-23,Entregue,Marketplace,5486.26,38.37
2722,898,2024-08-23,Entregue,Marketplace,3225.13,24.78
2723,355,2025-12-18,Entregue,Website,15709.28,6.25
2724,777,2025-05-27,Entregue,Marketplace,5340.06,45.18
2725,473,2026-04-27,Entregue,Marketplace,1079.86,45.02
2726,872,2026-05-26,Entregue,Marketplace,4686.56,2.14
2727,633,2025-02-06,Entregue,Website,2799.01,40.09
2728,332,2025-07-31,Entregue,Website,7229.25,24.39
2729,93,2025-05-27,Entregue,Marketplace,5856.19,34.0
2730,425,2026-01-28,Entregue,Marketplace,15877.34,49.02
2731,193,2025-08-24,Entregue,Website,9137.62,6.58
2732,440,2025-09-28,Entregue,Marketplace,7407.22,42.28
2733,88,2025-06-12,Entregue,Marketplace,975.8,46.49
2734,53,2025-02-01,Entregue,Marketplace,14821.33,35.43
2735,997,2026-04-24,Entregue,Website,2806.94,37.66
2736,699,2024-11-04,Entregue,Website,2704.88,41.84
2737,482,2024-11-28,Entregue,Website,4456.83,32.06
2738,2,2026-07-02,Entregue,Marketplace,2457.56,43.99
2739,224,2025-12-19,Entregue,Website,11097.61,15.43
2740,14,2026-05-31,Entregue,Website,10966.77,41.74
2741,168,2026-03-25,Entregue,Website,13241.81,23.33
2742,425,2025-07-12,Entregue,Marketplace,10091.73,29.08
2743,285,2026-05-21,Entregue,Website,9281.68,41.63
2744,976,2025-11-18,Entregue,Marketplace,793.29,20.73
2745,849,2025-01-20,Entregue,Website,12550.97,2.73
2746,555,2024-08-30,Entregue,Website,4221.41,25.02
2747,929,2026-05-26,Entregue,Website,4715.84,16.4
2748,452,2025-12-02,Entregue,Marketplace,2718.79,41.96
2749,336,2026-05-27,Entregue,Marketplace,15304.81,35.42
2750,79,2025-12-04,Entregue,Website,24200.88,45.93
2751,760,2025-06-27,Entregue,Marketplace,19399.65,47.96
2752,505,2026-05-13,Entregue,Website,25347.39,49.76
2753,633,2025-10-16,Entregue,Marketplace,7015.76,19.8
2754,495,2024-11-23,Entregue,Website,6994.18,23.0
2755,878,2025-03-15,Entregue,Marketplace,3683.03,24.52
2756,612,2025-09-18,Entregue,Website,2361.82,29.52
2757,530,2025-08-05,Entregue,Marketplace,1571.45,26.69
2758,97,2025-04-19,Entregue,Website,2151.47,48.38
2759,917,2025-08-11,Entregue,Website,19762.75,34.32
2760,990,2025-01-26,Entregue,Website,10143.69,22.54
2761,652,2026-02-23,Entregue,Website,10934.49,27.72
2762,112,2025-12-22,Entregue,Website,11567.7,47.95
2763,672,2026-05-21,Entregue,Website,6880.95,9.82
2764,640,2026-04-30,Entregue,Website,12720.2,36.43
2765,480,2026-03-18,Entregue,Marketplace,1422.09,42.63
2766,537,2025-03-01,Entregue,Marketplace,1761.6,44.81
2767,627,2024-11-02,Entregue,Marketplace,11058.37,27.51
2768,839,2024-12-03,Entregue,Marketplace,4005.56,35.28
2769,317,2025-04-19,Entregue,Website,401.42,27.55
2770,108,2026-03-03,Entregue,Website,15354.82,40.64
2771,994,2024-08-18,Entregue,Marketplace,6748.44,15.98
2772,501,2025-01-26,Entregue,Marketplace,3376.73,5.54
2773,769,2025-05-21,Entregue,Marketplace,5071.56,3.21
2774,364,2026-07-28,Entregue,Marketplace,7835.92,48.63
2775,836,2025-11-04,Entregue,Marketplace,3499.11,47.41
2776,488,2024-11-09,Entregue,Website,13750.84,39.37
2777,208,2025-11-10,Entregue,Website,12375.42,49.62
2778,705,2026-01-09,Entregue,Website,22358.73,42.71
2779,557,2026-01-16,Entregue,Website,2533.44,41.19
2780,387,2026-06-19,Entregue,Website,7010.58,33.25
2781,26,2025-12-06,Entregue,Website,6006.18,34.23
2782,816,2025-02-01,Entregue,Website,18571.1,8.94
2783,282,2026-02-05,Entregue,Marketplace,2312.3,18.4
2784,543,2025-01-07,Entregue,Website,3284.35,4.28
